SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
E J Moss Int,"411 EAGLE SPIRIT DR, LINDALE, TX 75771",482751007104,https://elementaryschools.org/directory/tx/cities/lindale/e-j-moss-int/482751007104/,5
Early Childhood Center,"201 STADIUM ST, LINDALE, TX 75771",482751009021,https://www.hisawyer.com/listings/schools/131425-early-childhood-center,5
Linden El,"107 S KAUFMAN ST, LINDEN, TX 75563",482754003095,https://www.hisawyer.com/listings/schools/131427-linden-elementary,3
Lindsay El,"625 KNIGHT DR, LINDSAY, TX 76250",482757003099,https://education.uslocalsearch.info/fr/lindsay-high-school-1-940-668-8474.html,1
Lipan El,"211 N KICKAPOO, LIPAN, TX 76462",482763007359,https://www.lipanindians.net/,1
Little Cypress El,"5723 MEEKS DR, ORANGE, TX 77632",482769003106,https://lce.lcmcisd.org/,1
Little Cypress Int,"2300 ALLIE PAYNE, ORANGE, TX 77632",482769003107,https://lci.lcmcisd.org/,1
Mauriceville El,"20040 F M 1130, ORANGE, TX 77632",482769003109,https://mve.lcmcisd.org/,1
Mauriceville Middle,"19952 F M 1130, ORANGE, TX 77632",482769005886,https://mms.lcmcisd.org/,1
Denton Co J J A E P,"500 LOBO LN, LITTLE ELM, TX 75068",482772008202,https://txschools.gov/schools/061914002/profile,1
Hackberry El,"7200 SNUG HARBOR, FRISCO, TX 75034",482772009600,https://www.littleelmisd.net/hackberry,1
Lakeview El,"1800 WATERSIDE, LITTLE ELM, TX 75068",482772010626,https://www.littleelmisd.net/lakeview,1
Oak Point El,"401 SHAHAN PRAIRIE, OAK POINT, TX 75068",482772011461,https://www.littleelmisd.net/oakpoint,1
Prestwick K-8 Stem Academy,"3101 STONEFIELD DR, THE COLONY, TX 75065",482772012971,https://schools.texastribune.org/districts/little-elm-isd/prestwick-k-8-stem-academy/,5
Littlefield El,"120 N WESTSIDE, LITTLEFIELD, TX 79339",482775003113,http://littlefieldes.sharpschool.net/,1
Littlefield Pri,"815 W 2ND ST, LITTLEFIELD, TX 79339",482775005887,https://www.hisawyer.com/listings/schools/131449-littlefield-primary,1
Timber Creek El,"701 N WILLIS, LIVINGSTON, TX 77351",482778003117,https://tce.livingstonisd.com/,1
Pine Ridge El,"1200 MILLRIDGE ST, LIVINGSTON, TX 77351",482778006579,https://www.hisawyer.com/listings/schools/131455-pine-ridge-elementary,1
Cedar Grove El,"819 W CHURCH ST, LIVINGSTON, TX 77351",482778012990,https://cge.livingstonisd.com/,2
Livingston Int,"1 LIONS AVE, LIVINGSTON, TX 77351",482778017056,https://www.realtor.com/realestateandhomes-detail/1-Lions-Ave_Livingston_TX_77351_M91176-44956,1
Llano El,"1600 OATMAN ST, LLANO, TX 78643",482781003120,https://www.hisawyer.com/listings/providers/131462-llano-elementary,2
Packsaddle El,"150 PIONEER LN, KINGSLAND, TX 78639",482781008323,https://ps.llanoisd.org/,1
Navarro El,"715 MEDINA ST, LOCKHART, TX 78644",482787003124,http://nes.lockhartisd.org/,1
Clear Fork El,"1102 CLEAR FORK ST, LOCKHART, TX 78644",482787003127,http://cfes.lockhartisd.org/,1
Plum Creek El,"710 FLORES ST, LOCKHART, TX 78644",482787006293,http://ples.lockhartisd.org/,1
Bluebonnet El,"211 S MOCKINGBIRD LN, LOCKHART, TX 78644",482787010471,http://bes.lockhartisd.org/,1
Alma Brewer Strawn El,"9000 FM 1854, DALE, TX 78616",482787013361,http://abs.lockhartisd.org/,1
Lockney El,"310 W 8TH ST, LOCKNEY, TX 79241",482789003128,https://www.hisawyer.com/listings/providers/131474-lockney-elementary,1
Lone Oak El,"8080 HWY 69 S, LONE OAK, TX 75453",482802003136,https://www.hisawyer.com/listings/providers/131479-lone-oak-elementary,1
Lone Oak Middle,"8160 HYW 69 S, LONE OAK, TX 75453",482802006294,https://www.loisd.net/domain/138,1
Foster Middle,"1504 MLK, LONGVIEW, TX 75602",482811003140,http://w3.lisd.org/our-schools/foster-middle/,1
Ware El,"601 W GARFIELD, LONGVIEW, TX 75602",482811012487,http://w3.lisd.org/our-schools/ware-elementary/,2
South Ward El,"1011 S MOBBERLY AVE, LONGVIEW, TX 75602",482811012508,https://www.hisawyer.com/listings/schools/131486-south-ward-elementary,3
Bramlette El,"111 TUPELO, LONGVIEW, TX 75601",482811012526,http://w3.lisd.org/our-schools/bramlette-elementary/,1
Johnston-Mcqueen El,"422 FM 2751, LONGVIEW, TX 75605",482811012529,http://w3.lisd.org/our-schools/johnston-mcqueen-elementary/,1
Playing For Keeps Early Childhood Center,"510 MARTIN LUTHER KING BLVD, LONGVIEW, TX 75602",482811012817,https://www.care.com/b/l/playing-for-keeps-early-childhood-center/longview-tx?pcp=50606600,4
Judson Steam Academy,"5745 JUDSON RD, LONGVIEW, TX 75605",482811013580,https://schools.texastribune.org/districts/longview-isd/judson-steam-academy/,4
Lorena El,"420 N HOUSTON, LORENA, TX 76655",482820003157,https://www.realtyhop.com/schools/k12/tx/lorena/lorena-el-76655,2
Lorena High,"1 LEOPARD LN, LORENA, TX 76655",482820003158,https://hs.lorenaisd.net/,1
Lorena Middle,"500 LEOPARD LN, LORENA, TX 76655",482820006139,https://ms.lorenaisd.net/,1
Lorena Pri,"1191 OLD LORENA RD, LORENA, TX 76655",482820010950,https://ps.lorenaisd.net/,1
Resaca Middle,"33422 FARM RD 1575, LOS FRESNOS, TX 78566",482829000428,http://rms.lfcisd.net/apps/contact/,1
Las Yescas El,"23413 FM 803, SAN BENITO, TX 78586",482829003161,https://lye.lfcisd.net/,2
Los Fresnos El,"32602 STATE HWY 100, LOS FRESNOS, TX 78566",482829003162,https://lfe.lfcisd.net/,1
Los Cuates Middle,"32477 STATE HWY 100, LOS FRESNOS, TX 78566",482829003164,https://lcms.lfcisd.net/,1
Lopez-Riggins El,"613 MESQUITE LN, LOS FRESNOS, TX 78566",482829006140,https://lre.lfcisd.net/,1
Palmer-Laakso El,"30515 FARM RD 1847, SAN BENITO, TX 78586",482829007201,https://ple.lfcisd.net/,1
Laureles El,"31393 FM 2893, SAN BENITO, TX 78586",482829008720,https://les.lfcisd.net/,3
Liberty Memorial Middle,"31579 FM 2893, SAN BENITO, TX 78586",482829010477,https://lmms.lfcisd.net/,1
Olmito El,"2500 ARROYO BLVD, BROWNSVILLE, TX 78526",482829010478,https://oes.lfcisd.net/,1
Los Fresnos United,"33790 FM 803, SAN BENITO, TX 78586",482829011393,https://lfu.lfcisd.net/,1
Rancho Verde El,"101 RANCHO ALEGRE, BROWNSVILLE, TX 78526",482829011425,https://rve.lfcisd.net/,1
Ami Kids Rio Grande Valley (Fka Rgmi),"ROUTE 3 BOX 337, LOS FRESNOS, TX 78566",482829011868,http://nexthomergv.com/Schools/b0024ea58bafe62e5f8d4f9bf27d9b79/,4
Louise El,"408 SECOND ST, LOUISE, TX 77455",482835021546,http://louiseisd.org/,1
Carrie L Lovejoy El,"256 COUNTRY CLUB RD, ALLEN, TX 75002",482838003168,https://www.elementaryschool.me/schooldetails/87914/carrie-l-lovejoy-el,1
Willow Springs Middle,"1101 W LUCAS RD, LUCAS, TX 75002",482838010526,https://wsms.lovejoyisd.net/apps/maps/,1
Sloan Creek Int,"440 COUNTRY CLUB RD, FAIRVIEW, TX 75002",482838012908,https://scis.lovejoyisd.net/,1
Priority Intervention Academy,"1323 E 24TH ST, LUBBOCK, TX 79404",482850003208,https://www.lubbockisd.org/priority,1
Homebound,"1628 19TH ST, LUBBOCK, TX 79401",482850005539,https://www.hisawyer.com/listings/schools/131573-homebound,1
Matthews Learning Center,"417 N AKRON, LUBBOCK, TX 79415",482850007030,https://www.lubbockisd.org/matthews,1
Atkins Middle,"5401 AVE U, LUBBOCK, TX 79412",482850010894,https://www.lubbockisd.org/atkins,1
Cavazos Middle,"210 N UNIVERSITY, LUBBOCK, TX 79415",482850010895,https://www.lubbockisd.org/cavazos,1
Dunbar College Preparatory Academy,"2010 E 26TH ST, LUBBOCK, TX 79404",482850010896,https://www.lubbockisd.org/dunbar,1
Evans Middle,"4211 58TH ST, LUBBOCK, TX 79413",482850010897,https://www.lubbockisd.org/evans,1
Hutchinson Middle,"3102 CANTON, LUBBOCK, TX 79410",482850010898,https://www.lubbockisd.org/hutchinson,1
Irons Middle,"5214 79TH ST, LUBBOCK, TX 79424",482850010899,https://www.lubbockisd.org/irons,1
Mackenzie Middle,"5402 W 12TH ST, LUBBOCK, TX 79416",482850010900,https://www.lubbockisd.org/MACKENZIE,1
Slaton Middle,"1602 32ND ST, LUBBOCK, TX 79411",482850010901,https://www.hisawyer.com/listings/schools/131560-slaton-middle,1
Bayless El,"2115 58TH ST, LUBBOCK, TX 79412",482850010906,https://www.lubbockisd.org/bayless,1
Bean El,"3001 AVE N, LUBBOCK, TX 79411",482850010907,https://www.lubbockisd.org/bean,1
Bowie El,"2902 CHICAGO, LUBBOCK, TX 79407",482850010908,https://www.realtyhop.com/schools/k12/tx/lubbock/bowie-el-79407,2
Brown El,"2315 36TH ST, LUBBOCK, TX 79412",482850010910,https://www.lubbockisd.org/brown,1
Dupre El,"2008 AVE T, LUBBOCK, TX 79411",482850010911,https://www.hisawyer.com/listings/schools/131551-dupre-elementary,1
Guadalupe El,"101 N AVE P, LUBBOCK, TX 79401",482850010912,https://edunify.org/us/school/guadalupe-el-lubbock-tx-4810912,2
Hardwick El,"1420 CHICAGO, LUBBOCK, TX 79416",482850010913,https://www.lubbockisd.org/hardwick,1
Harwell El,"4101 AVE D, LUBBOCK, TX 79404",482850010914,https://www.lubbockisd.org/harwell,1
Hodges El,"5001 AVE P, LUBBOCK, TX 79412",482850010916,https://www.lubbockisd.org/hodges,1
Honey El,"3615 86TH ST, LUBBOCK, TX 79423",482850010917,https://www.realtyhop.com/schools/k12/tx/lubbock/honey-el-79423,1
Jackson El,"201 VERNON, LUBBOCK, TX 79415",482850010919,https://txschools.gov/schools/152901168/profile,3
Mcwhorter El,"2711 FIRST, LUBBOCK, TX 79415",482850010920,https://www.lubbockisd.org/mcwhorter,1
Maedgen El,"4401 NASHVILLE, LUBBOCK, TX 79413",482850010921,https://www.lubbockisd.org/maedgen,1
Overton El,"2902 LOUISVILLE, LUBBOCK, TX 79410",482850010925,https://www.lubbockisd.org/overton,1
Parsons El,"2811 58TH ST, LUBBOCK, TX 79413",482850010927,https://www.lubbockisd.org/parsons,1
Ramirez El,"702 AVE T, LUBBOCK, TX 79401",482850010928,https://www.lubbockisd.org/ramirez,1
Rush El,"4702 15TH ST, LUBBOCK, TX 79416",482850010929,https://www.lubbockisd.org/rush,2
Smith El,"8707 DOVER, LUBBOCK, TX 79424",482850010930,https://www.lubbockisd.org/smith,1
Stewart El,"4815 46TH ST, LUBBOCK, TX 79414",482850010931,https://www.lubbockisd.org/stewart,1
Waters El,"3006 78TH ST, LUBBOCK, TX 79423",482850010934,https://www.lubbockisd.org/waters,3
Wester El,"4602 CHICAGO AVE, LUBBOCK, TX 79414",482850010935,https://www.lubbockisd.org/wester,1
Wheelock El,"3008 42ND ST, LUBBOCK, TX 79413",482850010937,https://www.lubbockisd.org/wheelock,1
Whiteside El,"7508 ALBANY, LUBBOCK, TX 79424",482850010938,https://www.lubbockisd.org/whiteside,1
Williams El,"4812 58 ST, LUBBOCK, TX 79414",482850010939,https://www.lubbockisd.org/williams,1
Wilson El,"2807 25TH ST, LUBBOCK, TX 79410",482850010940,https://www.lubbockisd.org/rwilson,1
Wolffarth El,"3202 ERSKINE, LUBBOCK, TX 79415",482850010941,https://www.lubbockisd.org/wolffarth,1
Wright El,"1302 ADRIAN ST, LUBBOCK, TX 79403",482850010942,https://www.lubbockisd.org/wright,3
Centennial El,"1301 N UTICA, LUBBOCK, TX 79416",482850011296,https://www.lubbockisd.org/centennial,1
Roberts El,"7901 AVE P, LUBBOCK, TX 79423",482850011297,https://www.lubbockisd.org/roberts,1
Talkington School For Young Women Leaders,"415 N IVORY AVE, LUBBOCK, TX 79403",482850011896,https://www.lubbockisd.org/talkington,1
Miller El,"6705 JOLIET DR, LUBBOCK, TX 79413",482850012803,https://www.lubbockisd.org/miller,4
Alderson El,"219 WALNUT AVE, LUBBOCK, TX 79403",482850012804,https://www.lubbockisd.org/alderson,3
Ervin El,"1802 E 28TH ST, LUBBOCK, TX 79404",482850012852,https://www.hisawyer.com/listings/providers/131529-ervin-elementary,2
Lufkin Middle,"900 E DENMAN, LUFKIN, TX 75901",482855007763,http://sites.lufkinisd.org/lms/contact/,2
Anderson El,"381 CHAMPION DR, LUFKIN, TX 75901",482855007764,https://www.realtyhop.com/schools/k12/tx/lufkin/anderson-el-75901,2
Brookhollow El,"1009 LIVE OAK LN, LUFKIN, TX 75904",482855007766,https://edunify.org/us/school/brookhollow-el-lufkin-tx-4807766,4
Coston El,"707 TRENTON, LUFKIN, TX 75901",482855007767,https://www.trueschools.com/kindergartens/texas/lufkin/coston-el/,5
Garrett Pri,"507 KURTH DR, LUFKIN, TX 75904",482855007769,https://www.hisawyer.com/listings/schools/131583-garrett-primary,2
Hackney Pri,"708 LUBBOCK ST, LUFKIN, TX 75901",482855007770,http://sites.lufkinisd.org/hackney/contact/,2
Herty Pri,"2804 PAUL AVE, LUFKIN, TX 75901",482855007771,https://www.hisawyer.com/listings/schools/131581-herty-primary,2
Kurth Pri,"521 YORK DR, LUFKIN, TX 75901",482855007772,https://www.hisawyer.com/listings/schools/131580-kurth-primary,4
Slack El,"1305 FULLER SPRINGS DR, LUFKIN, TX 75901",482855007773,https://www.hisawyer.com/listings/providers/131579-slack-elementary,2
Trout Pri,"1014 ALLENDALE DR, LUFKIN, TX 75904",482855007774,https://www.hisawyer.com/listings/schools/131578-trout-primary,3
Special Services,"1806 MARTIN LUTHER KING DR, LUFKIN, TX 75904",482855007776,https://www.trueschools.com/kindergartens/texas/lufkin/special-services/,3
Burley Pri,"502 JOYCE LN, LUFKIN, TX 75901",482855012355,https://www.hisawyer.com/listings/schools/131577-burley-primary,2
Leonard Shanklin El,"122 E HOUSTON, LULING, TX 78648",482859003238,https://es.luling.txed.net/,1
Luling Pri,"118 BOWIE, LULING, TX 78648",482859013051,https://www.hisawyer.com/listings/schools/131591-luling-primary,1
Lyford Middle,"12820 GLENN LOFTON, LYFORD, TX 78569",482862003242,https://www.lyfordcisd.net/domain/54,1
Lyford El,"452 HIGH SCHOOL CIR, LYFORD, TX 78569",482862006296,http://www.k12guides.com/school/Lyford-El:482862006296.html,3
Lytle El,"11550 LAREDO, LYTLE, TX 78052",482865003245,https://www.lytleisd.org/elementary,1
Lytle J H,"18975 W FM 2790 S, LYTLE, TX 78052",482865005544,https://www.realtyhop.com/schools/k12/tx/lytle/lytle-j-h-78052,4
Lytle Primary School,"19126 PRAIRIE ST, LYTLE, TX 78052",482865008424,https://www.lytleisd.org/primary,1
Central El,"19119 E US HWY 175, MABANK, TX 75147",482868007372,https://www.hisawyer.com/listings/schools/131605-central-elementary,2
Southside El,"109 PASCHAL BLVD, MABANK, TX 75147",482868007373,https://schools.mabankisd.net/page/ses.homepage,1
Mabank Int,"513 N 3RD ST, MABANK, TX 75147",482868011779,https://www.mabankisd.net/page/dis.campusinfo,4
Madisonville El,"1000 RANEY LN, MADISONVILLE, TX 77864",482871003250,https://es.madisonvillecisd.org/,1
Madisonville Int,"926 RANEY LN, MADISONVILLE, TX 77864",482871005774,https://is.madisonvillecisd.org/,1
Magnolia El,"31900 NICHOLS SAWMILL RD, MAGNOLIA, TX 77355",482874003253,https://mes.magnoliaisd.org/,1
Bear Branch El,"8909 FM 1488, MAGNOLIA, TX 77354",482874005895,https://bbes.magnoliaisd.org/,1
Alpha,"919 CLOYD ST, MAGNOLIA, TX 77355",482874008996,https://alpha.magnoliaisd.org/apps/contact/,1
Nichols Sawmill El,"28750 NICHOLS SAWMILL RD, MAGNOLIA, TX 77355",482874009357,https://nse.magnoliaisd.org/,1
Magnolia Parkway El,"11745 FM 1488, MAGNOLIA, TX 77354",482874012105,https://mpes.magnoliaisd.org/,1
Malakoff El,"310 N TERRY, MALAKOFF, TX 75148",482878003257,https://mes.malakoffisd.org/,1
Tool El,"1201 S TOOL DR, TOOL, TX 75143",482878011405,https://tes.malakoffisd.org/,1
Malakoff Middle,"106 N CEDAR, MALAKOFF, TX 75148",482878021339,https://mms.malakoffisd.org/,1
Malone El,"202 W APPLE, MALONE, TX 76660",482880003260,https://www.hisawyer.com/listings/providers/131630-malone-elementary,1
Manor Middle,"12900 GREG MANOR RD, MANOR, TX 78653",482889003264,https://www.manorisd.net/Domain/18,1
Bluebonnet Trail El,"11316 FARMHAVEN RD, AUSTIN, TX 78754",482889005491,https://www.manorisd.net/Domain/9,1
Manor El,"12904 GREGG MANOR RD, MANOR, TX 78653",482889006581,https://www.manorisd.net/Domain/12,1
Manor Excel Academy,"600 E PARSONS, MANOR, TX 78653",482889007141,https://www.manorisd.net/Domain/20,1
Decker El,"8500 DECKER LN, AUSITN, TX 78724",482889008394,https://www.manorisd.net/Domain/10,1
Blake Manor El,"18010 BLAKE MANOR RD, MANOR, TX 78653",482889011359,https://www.manorisd.net/Domain/8,1
Oak Meadows El,"5600 DECKER LN, AUSTIN, TX 78724",482889011390,https://www.manorisd.net/Domain/13,1
Presidential Meadows El,"13252 GEORGE BUSH ST, MANOR, TX 78653",482889011409,https://www.manorisd.net/Domain/15,1
Decker Middle,"8104 DECKER LN, AUSTIN, TX 78724",482889011453,https://www.manorisd.net/Domain/17,1
Pioneer Crossing El,"11300 SAMSUNG BLVD, AUSTIN, TX 78754",482889011988,https://www.manorisd.net/Domain/14,1
Shadowglen El,"12000 SHADOWGLEN TRACE, MANOR, TX 78653",482889012922,https://www.manorisd.net/Domain/16,1
Lagos El,"11817 MURCHISON ST, MANOR, TX 78653",482889013218,https://www.manorisd.net/LES,1
Rogene Worley Middle,"500 PLEASANT RIDGE DR, MANSFIELD, TX 76063",482892003267,https://worley.mansfieldisd.org/,1
Alice Ponder El,"101 PLEASANT RIDGE DR, MANSFIELD, TX 76063",482892003269,https://ponder.mansfieldisd.org/,1
Tarver-Rendon El,"6065 RETTA MANSFIELD RD, BURLESON, TX 76028",482892003270,https://rendon.mansfieldisd.org/,1
The Phoenix Academy,"902 E BROAD, MANSFIELD, TX 76063",482892005407,https://phoenix.mansfieldisd.org/,1
Charlotte Anderson El,"403 N HOLLAND RD, MANSFIELD, TX 76063",482892006297,https://edunify.org/us/school/charlotte-anderson-el-mansfield-tx-4806297,1
Glenn Harmon El,"5700 HOLLAND DR, ARLINGTON, TX 76017",482892006582,https://harmon.mansfieldisd.org/,1
Mary Orr Int,"2900 E BROAD ST, MANSFIELD, TX 76063",482892007441,https://orr.mansfieldisd.org/,1
Cross Timbers Int,"2934 RUSSELL RD, ARLINGTON, TX 76001",482892007442,https://timbers.mansfieldisd.org/,1
Willie Brown El,"1860 CANNON DR, MANSFIELD, TX 76063",482892008038,https://brown.mansfieldisd.org/,1
Kenneth Davis El,"900 EDEN RD, ARLINGTON, TX 76001",482892009050,https://davis.mansfieldisd.org/,1
Imogene Gideon El,"1201 MANSFIELD WEBB RD, ARLINGTON, TX 76002",482892009051,https://gideon.mansfieldisd.org/,1
Donna Shepard Int,"1280 FM 1187, MANSFIELD, TX 76063",482892009052,https://shepard.mansfieldisd.org/,1
Brooks Wester Middle,"1520 N WALNUT CREEK DR, MANSFIELD, TX 76063",482892009384,https://wester.mansfieldisd.org/about-us/directions,1
Thelma Jones El,"7650 S WATSON RD, ARLINGTON, TX 76002",482892009480,https://tjones.mansfieldisd.org/,1
Roberta Tipps El,"3001 N WALNUT CREEK, MANSFIELD, TX 76063",482892009590,https://tipps.mansfieldisd.org/,1
Erma Nash El,"1050 MAGNOLIA ST, MANSFIELD, TX 76063",482892009660,https://nash.mansfieldisd.org/,1
Danny Jones Middle,"4500 E BROAD ST, MANSFIELD, TX 76063",482892011023,https://djones.mansfieldisd.org/,1
Elizabeth Smith El,"701 S HOLLAND RD, MANSFIELD, TX 76063",482892011024,https://smith.mansfieldisd.org/,1
Martha Reid El,"500 COUNTRY CLUB DR, ARLINGTON, TX 76002",482892011025,https://reid.mansfieldisd.org/,2
Mary Jo Sheppard El,"1701 FM 1187, MANSFIELD, TX 76063",482892011026,https://sheppard.mansfieldisd.org/,1
Janet Brockett El,"810 DOVE MEADOWS DR, ARLINGTON, TX 76002",482892011027,https://brockett.mansfieldisd.org/,1
Della Icenhower Int,"8100 WEBB FERRELL RD, ARLINGTON, TX 76002",482892011028,https://icenhower.mansfieldisd.org/,1
James Coble Middle,"1200 BALLWEG RD, ARLINGTON, TX 76002",482892011335,https://coble.mansfieldisd.org/,1
Anna May Daulton El,"2607 N GRAND PENINSULA DR, GRAND PRAIRIE, TX 75054",482892011336,https://daulton.mansfieldisd.org/,1
Cora Spencer El,"3140 S CAMINO LAGOS, GRAND PRAIRIE, TX 75054",482892011337,https://spencer.mansfieldisd.org/,1
Louise Cabaniss El,"6080 MIRABELLA BLVD, GRAND PRAIRIE, TX 75052",482892011338,https://cabaniss.mansfieldisd.org/,1
Carol Holt El,"7321 LEDBETTER RD, ARLINGTON, TX 76001",482892011339,https://holt.mansfieldisd.org/,1
Annette Perry El,"1261 S MAIN ST, MANSFIELD, TX 76063",482892011398,https://perry.mansfieldisd.org/,1
Linda Jobe Middle,"2491 GERTIE BARRETT RD, MANSFIELD, TX 76063",482892011818,https://jobe.mansfieldisd.org/,1
Nancy Neal El,"280 NELSON WYATT RD, MANSFIELD, TX 76063",482892011851,https://neal.mansfieldisd.org/,1
Marathon Independent School Dist,"109 NE 5TH ST, MARATHON, TX 79842",482898003272,https://www.marathonisd.net/,1
Marble Falls El,"901 AVE U, MARBLE FALLS, TX 78654",482901003273,https://www.marblefallsisd.org/Domain/14,1
Marble Falls Middle,"1511 PONY CIR, MARBLE FALLS, TX 78654",482901003275,https://www.marblefallsisd.org/Domain/10,1
Colt El,"2200 MANZANO MILE, MARBLE FALLS, TX 78654",482901006014,https://www.marblefallsisd.org/Domain/12,1
Highland Lakes El,"8200 W FM 1431, GRANITE SHOALS, TX 78654",482901007819,https://www.marblefallsisd.org/Domain/8,1
Spicewood El,"1005 SPUR 191, SPICEWOOD, TX 78669",482901010470,https://www.marblefallsisd.org/Domain/11,1
Marion Middle,"506 E CENTER ST, MARION, TX 78124",482910003281,https://www.marionisd.net/district-information/facts-and-figures/,5
Norma Krueger El,"306 S CUNNINGHAM, MARION, TX 78124",482910003282,https://www.hisawyer.com/listings/schools/131696-norma-krueger-elementary,1
Marion Alternative Center,"102 HWY 87 W, SMILEY, TX 78159",482910013401,http://www.city-data.com/school/marion-alternative-center-school-tx.html,3
Marlin Pri Academy,"602 DONOHOO ST, MARLIN, TX 76661",482913013360,https://elementaryschools.org/directory/tx/cities/marlin/marlin-pri-academy/482913013360/,2
Crockett El,"700 JASPER, MARSHALL, TX 75672",482916003286,http://marshalldc.ss8.sharpschool.com/,1
Sam Houston El,"2905 E TRAVIS, MARSHALL, TX 75672",482916003298,http://sh.marshallisd.com/,1
Mason El,"807 W COLLEGE AVE, MASON, TX 76856",482928003306,https://www.masonisd.net/apps/pages/index.jsp?uREC_ID=682677&type=d&pREC_ID=1124693,2
Mathis El,"315 S DUVAL, MATHIS, TX 78368",482940003311,https://www.mathisisd.org/Content/144,2
Mathis Int,"410 E SAN PATRICIO AVE, MATHIS, TX 78368",482940003313,https://www.mathisisd.org/Content/148,2
Mathis Middle,"1627 E SAN PATRICIO AVE, MATHIS, TX 78368",482940003314,https://www.mathisisd.org/2/home,1
Maud School,"389 HOUSTON DR, MAUD, TX 75567",482946003317,https://www.maudisd.net/,1
Lorene Smith Kirkpatrick El,"1025 FOURTH ST, MAYPEARL, TX 76064",482958003322,https://www.maypearlisd.org/Domain/10,1
Maypearl Middle,"1024 W FOURTH, MAYPEARL, TX 76064",482958006884,https://www.maypearlisd.org/domain/241,3
Alvarez El,"2606 GUMWOOD AVE, MCALLEN, TX 78501",482967003326,https://alvarez.mcallenisd.org/,1
Navarro El,"2100 HACKBERRY AVE, MCALLEN, TX 78501",482967003327,https://navarro.mcallenisd.org/,1
Bonham El,"2400 JORDAN RD, MCALLEN, TX 78503",482967003329,https://bonham.mcallenisd.org/,1
Brown Middle,"2700 S WARE RD, MCALLEN, TX 78503",482967003331,https://brown.mcallenisd.org/,1
Fields El,"500 DALLAS AVE, MCALLEN, TX 78501",482967003334,https://fields.mcallenisd.org/,1
Houston El,"3221 OLGA AVE, MCALLEN, TX 78501",482967003335,https://houston.mcallenisd.org/,1
Jackson El,"501 HARVEY, MCALLEN, TX 78501",482967003336,https://jackson.mcallenisd.org/,1
Lincoln Middle,"1601 N 27TH ST, MCALLEN, TX 78501",482967003338,https://www.hisawyer.com/listings/schools/131756-lincoln-middle,3
Milam El,"3800 N MAIN ST, MCALLEN, TX 78501",482967003340,https://milam.mcallenisd.org/,1
Seguin El,"2200 N 29TH ST, MCALLEN, TX 78501",482967003341,https://seguin.mcallenisd.org/,1
Travis Middle,"600 E HOUSTON AVE, MCALLEN, TX 78501",482967003343,https://travis.mcallenisd.org/,1
Wilson El,"1200 HACKBERRY AVE, MCALLEN, TX 78501",482967003344,https://wilson.mcallenisd.org/,1
Escandon El,"2901 COLBATH AVE, MCALLEN, TX 78503",482967005547,https://escandon.mcallenisd.org/,1
Roosevelt El,"4801 S 26TH ST, MCALLEN, TX 78503",482967005549,https://roosevelt.mcallenisd.org/,1
Rayburn Elementary,"7000 N MAIN ST, MCALLEN, TX 78504",482967005550,https://rayburn.mcallenisd.org/,1
Garza El,"6300 N 29TH ST, MCALLEN, TX 78504",482967005897,https://garza.mcallenisd.org/,1
Morris Middle,"1400 TRENTON RD, MCALLEN, TX 78501",482967006142,https://morris.mcallenisd.org/,1
Mcauliffe El,"3000 DAFFODIL AVE, MCALLEN, TX 78501",482967006298,https://mcauliffe.mcallenisd.org/,1
Southwest Key Program,"3900 N 23RD, MCALLEN, TX 78501",482967007652,http://nexthomergv.com/Schools/3b9f49c4e5d662086d98d2b87076db21/,5
Cathey Middle,"1800 N CYNTHIA, MCALLEN, TX 78501",482967008845,https://cathey.mcallenisd.org/,1
Thigpen-Zavala El,"2500 GALVESTON AVE, MCALLEN, TX 78501",482967011960,https://thigpen-zavala.mcallenisd.org/,1
Early Childhood Center,"2000 N 23RD ST, MCALLEN, TX 78501",482967013592,https://schools.texastribune.org/districts/mcallen-isd/early-childhood-center/,4
Lamar Academy,"1009 N 10TH ST, MCALLEN, TX 78501",482967021346,https://lamar.mcallenisd.org/,1
De Leon Middle,"4201 N 29TH ST, MCALLEN, TX 78501",482967021347,https://deleon.mcallenisd.org/,5
Gonzalez Elementary,"201 E MARTIN AVE, MCALLEN, TX 78504",482967021348,https://gonzalez.mcallenisd.org/,1
Mccamey Middle,"200 E 11TH ST, MCCAMEY, TX 79752",482970003347,https://www.mcisd.esc18.net/62305_2,1
Mccamey Pri,"400 E 11TH ST, MCCAMEY, TX 79752",482970003348,https://www.hisawyer.com/listings/schools/131767-mccamey-primary,3
Mcdade El,"156 MARLIN ST, MCDADE, TX 78650",482976003351,https://www.realtyhop.com/schools/k12/tx/mcdade/mcdade-el-78650,1
Mcgregor El,"913 BLUEBONNET PKWY, MCGREGOR, TX 76657",482982003355,http://mes.mcgregor-isd.org/,1
Mcgregor Pri,"923 BLUEBONNET PKWY, MCGREGOR, TX 76657",482982012948,http://mps.mcgregor-isd.org/,1
Burks El,"1801 HILL ST, MCKINNEY, TX 75069",482985003356,https://www.schools.mckinneyisd.net/burks/,1
Finch El,"1205 S TENNESSEE ST, MCKINNEY, TX 75069",482985003358,https://www.schools.mckinneyisd.net/finch/,1
Faubion Middle,"2000 ROLLINS ST, MCKINNEY, TX 75069",482985003361,http://www.faubionmiddleschool.com/,1
