SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING,VALIDITY_CONFIRMED,EXPLANATIONS
Livingston Elementary School,"825 E Livingston Ave, Columbus, OH 43205",390438000674,https://www.ccsoh.us/livingstones,1,True,Validity is confirmed according to current tests.
Maize Road Elementary School,"4360 Maize Rd, Columbus, OH 43224",390438000676,https://www.ccsoh.us/MaizeES,1,False,School String not found in website.
Marion-Franklin High School,"1265 Koebel Rd, Columbus, OH 43207",390438000677,https://www.ccsoh.us/MarionFranklinHS,1,True,Validity is confirmed according to current tests.
Columbus Alternative High School,"2632 Mcguffey Rd, Columbus, OH 43211",390438000680,https://www.ccsoh.us/CAHS,1,True,Validity is confirmed according to current tests.
Medina Middle School,"1425 Huy Rd, Columbus, OH 43224",390438000682,https://www.ccsoh.us/MedinaMS,1,True,Validity is confirmed according to current tests.
Mifflin High School,"3245 Oak Spring St, Columbus, OH 43219",390438000683,https://www.ccsoh.us/MifflinHS,1,True,Validity is confirmed according to current tests.
Mifflin Alternative Middle School,"3000 Agler Rd, Columbus, OH 43219",390438000684,https://www.ccsoh.us/MifflinMS,1,False,School String not found in website.
Columbus Africentric Early College Elementary School,"3223 Allegheny Ave, Columbus, OH 43209",390438000685,https://www.ccsoh.us/AfricentricEarlyCollege,1,False,School String not found in website.
Moler Elementary School,"1201 Moler Rd, Columbus, OH 43207",390438000686,https://www.ccsoh.us/MolerES,1,True,Validity is confirmed according to current tests.
North Linden Elementary School,"1718 E Cooke Rd, Columbus, OH 43224",390438000689,https://www.ccsoh.us/NorthLindenES,1,True,Validity is confirmed according to current tests.
Northland High School,"1919 Northcliff Dr, Columbus, OH 43229",390438000691,https://www.ccsoh.us/NorthlandHighSchool.aspx,1,True,Validity is confirmed according to current tests.
Northtowne Elementary School,"4767 Northtowne Blvd, Columbus, OH 43229",390438000693,https://www.ccsoh.us/NorthtowneES,1,True,Validity is confirmed according to current tests.
Oakland Park Alternative Elementary,"3392 Atwood Ter, Columbus, OH 43224",390438000694,https://www.ccsoh.us/OaklandParkES,1,False,School String not found in website.
Ohio Avenue Elementary School,"505 S Ohio Ave, Columbus, OH 43205",390438000696,https://www.ccsoh.us/OhioAvenueES,1,True,Validity is confirmed according to current tests.
Olde Orchard Alt Elementary School,"800 McNaughten Rd, Columbus, OH 43213",390438000697,https://www.ccsoh.us/OldeOrchardES,1,True,Validity is confirmed according to current tests.
Parkmoor Elementary School,"1711 Penworth Dr, Columbus, OH 43229",390438000698,https://www.ccsoh.us/ParkmoorES,1,True,Validity is confirmed according to current tests.
Ridgeview Middle School,"4241 Rudy Rd, Columbus, OH 43214",390438000703,https://www.ccsoh.us/RidgeviewMS,1,True,Validity is confirmed according to current tests.
Salem Elementary School,"1040 Garvey Rd, Columbus, OH 43229",390438000705,https://www.ccsoh.us/SalemES,1,True,Validity is confirmed according to current tests.
Scottwood Elementary School,"3392 Scottwood Rd, Columbus, OH 43227",390438000707,https://www.ccsoh.us/ScottwoodES,1,True,Validity is confirmed according to current tests.
Shady Lane Elementary School,"1444 Shady Lane Rd, Columbus, OH 43227",390438000709,https://www.ccsoh.us/ShadyLaneES,1,True,Validity is confirmed according to current tests.
Sherwood Middle School,"1400 Shady Lane Rd, Columbus, OH 43227",390438000711,https://www.ccsoh.us/SherwoodMS,1,True,Validity is confirmed according to current tests.
Siebert Elementary School,"385 Reinhard Ave, Columbus, OH 43206",390438000712,https://www.ccsoh.us/SiebertES,1,True,Validity is confirmed according to current tests.
South High School,"1160 Ann St, Columbus, OH 43206",390438000714,https://www.ccsoh.us/SouthHS,1,True,Validity is confirmed according to current tests.
South Mifflin Stem Academy (K-6),"2365 Middlehurst Dr, Columbus, OH 43219",390438000715,https://www.ccsoh.us/SouthMifflinSTEMAcademy,1,False,School String not found in website.
Southwood Elementary School,"1500 S 4th St, Columbus, OH 43207",390438000717,https://www.ccsoh.us/SouthwoodES,1,True,Validity is confirmed according to current tests.
Stewart Alternative Elementary School,"40 Stewart Ave, Columbus, OH 43206",390438000719,https://www.ccsoh.us/StewartAlternativeES,1,True,Validity is confirmed according to current tests.
Sullivant Elementary School,"791 Griggs Ave, Columbus, OH 43223",390438000721,https://www.ccsoh.us/SullivantES,1,True,Validity is confirmed according to current tests.
Trevitt Elementary School,"519 Trevitt St, Columbus, OH 43203",390438000723,https://www.ccsoh.us/TrevittES,1,True,Validity is confirmed according to current tests.
Walnut Ridge High School,"4841 E Livingston Ave, Columbus, OH 43227",390438000728,https://www.ccsoh.us/WalnutRidgeHS,1,True,Validity is confirmed according to current tests.
Wedgewood Middle School,"3800 Briggs Rd, Columbus, OH 43228",390438000731,https://www.ccsoh.us/WedgewoodMS,1,True,Validity is confirmed according to current tests.
Weinland Park Elementary School,"211 E 7th Ave, Columbus, OH 43201",390438000732,https://www.ccsoh.us/WeinlandParkES,1,True,Validity is confirmed according to current tests.
West High School,"179 S Powell Ave, Columbus, OH 43204",390438000733,https://www.ccsoh.us/WestHS,1,True,Validity is confirmed according to current tests.
West Broad Elementary School,"2744 W Broad St, Columbus, OH 43204",390438000734,https://www.ccsoh.us/WestBroadES,1,True,Validity is confirmed according to current tests.
West Mound Elementary School,"2051 W Mound St, Columbus, OH 43223",390438000735,https://www.ccsoh.us/WestMoundES,1,True,Validity is confirmed according to current tests.
Westgate Alternative Elementary School,"3080 Wicklow Rd, Columbus, OH 43204",390438000736,https://www.ccsoh.us/WestgateES,1,False,School String not found in website.
Westmoor Middle School,"3001 Valleyview Dr, Columbus, OH 43204",390438000737,https://www.ccsoh.us/WestmoorMS,1,True,Validity is confirmed according to current tests.
Whetstone High School,"4405 Scenic Dr, Columbus, OH 43214",390438000738,https://www.ccsoh.us/WhetstoneHS,1,True,Validity is confirmed according to current tests.
Windsor Stem Academy (K-6),"1219 E 12th Ave, Columbus, OH 43211",390438000740,https://www.ccsoh.us/WindsorSTEMAcademy,1,False,School String not found in website.
Winterset Elementary School,"4776 Winterset Dr, Columbus, OH 43220",390438000741,https://www.ccsoh.us/WintersetES,1,True,Validity is confirmed according to current tests.
Woodward Park Middle School,"5151 Karl Rd, Columbus, OH 43229",390438000743,https://www.ccsoh.us/woodwardparkms,1,True,Validity is confirmed according to current tests.
Yorktown Middle School,"5600 E Livingston Ave, Columbus, OH 43232",390438000744,https://www.ccsoh.us/YorktownMS,1,True,Validity is confirmed according to current tests.
Eastmoor Academy,"417 S Weyant Ave, Columbus, OH 43213",390438002560,https://www.ccsoh.us/EastmoorAcademyHS,1,True,Validity is confirmed according to current tests.
Fort Hayes Arts And Academic High School,"546 Jack Gibbs Blvd, Columbus, OH 43215",390438004236,https://www.ccsoh.us/forthayeshs,1,True,Validity is confirmed according to current tests.
Columbus Downtown High School,"365 S 4th St, Columbus, OH 43215",390438004238,https://www.ccsoh.us/ColumbusDowntownHS,1,True,Validity is confirmed according to current tests.
Eakin Elementary School,"3774 Eakin Rd, Columbus, OH 43228",390438004315,https://www.ccsoh.us/EakinES,1,True,Validity is confirmed according to current tests.
Forest Park Elementary School,"5535 Sandalwood Blvd, Columbus, OH 43229",390438004316,https://www.ccsoh.us/ForestParkES,1,True,Validity is confirmed according to current tests.
Ecole Kenwood French Immersion,"3770 Shattuck Ave, Columbus, OH 43220",390438004318,https://www.ccsoh.us/EcoleKenwoodES,1,True,Validity is confirmed according to current tests.
Oakmont  Elementary School,"5666 Oakmont Dr, Columbus, OH 43232",390438004319,https://www.ccsoh.us/OakmontES,1,False,School String not found in website.
Gables Elementary School,"1680 Becket Ave, Columbus, OH 43235",390438004320,https://www.ccsoh.us/GablesES,1,True,Validity is confirmed according to current tests.
Columbus Scioto 6-12,"2951 S High St, Columbus, OH 43207",390438004430,https://www.ccsoh.us/ColumbusScioto612,1,True,Validity is confirmed according to current tests.
Lindbergh Elementary School,"2541 Lindbergh Dr, Columbus, OH 43223",390438004431,https://www.ccsoh.us/LindberghES,1,True,Validity is confirmed according to current tests.
Special Education Center,"1490 E Main St, Columbus, OH 43205",390438004432,https://www.svfc.org/,1,False,School String not found in website.
Valley Forge Elementary School,"1321 Urban Dr, Columbus, OH 43229",390438004433,https://www.ccsoh.us/ValleyForgeES,1,True,Validity is confirmed according to current tests.
Liberty Elementary School,"2901 Whitlow Rd, Columbus, OH 43232",390438004434,https://www.ccsoh.us/LibertyES,1,True,Validity is confirmed according to current tests.
Woodcrest Elementary School,"5321 E Livingston Ave, Columbus, OH 43232",390438004520,https://www.ccsoh.us/WoodcrestES,1,True,Validity is confirmed according to current tests.
Columbus Africentric Early College,"3223 Allegheny Ave, Columbus, OH 43209",390438004524,https://www.ccsoh.us/AfricentricEarlyCollege,1,True,Validity is confirmed according to current tests.
Eastgate Elementary School,"1925 Stratford Way, Columbus, OH 43219",390438005270,https://www.ccsoh.us/EastgateES,1,True,Validity is confirmed according to current tests.
Parsons Elementary School,"3231 Lee Ellen Pl, Columbus, OH 43207",390438005313,https://www.ccsoh.us/ParsonsES,1,True,Validity is confirmed according to current tests.
Columbus City Preparatory School For Boys,"3450 Medway Ave, Columbus, OH 43213",390438005572,https://www.ccsoh.us/ccpsb,1,True,Validity is confirmed according to current tests.
Columbus North International School (7-12),"100 E Arcadia Ave, Columbus, OH 43202",390438005592,https://www.ccsoh.us/ColumbusNorthInternationalSchool,1,False,School String not found in website.
Columbus City Preparatory School For Girls,"1390 Bryden Rd, Columbus, OH 43205",390438005610,https://www.ccsoh.us/ColumbusCitySchoolforGirls,1,True,Validity is confirmed according to current tests.
Northgate Intermediate,"6655 Sharon Woods Blvd, Columbus, OH 43229",390438005884,https://www.ccsoh.us/NorthgateIS,1,True,Validity is confirmed according to current tests.
Linden Park Neighborhood Early Childhood Education Center,"1400 Myrtle Ave, Columbus, OH 43211",390438005887,https://www.ccsoh.us/LindenParkECEC,1,False,School String not found in website.
Early Childhood Education And Family Center,"2879 Johnstown Rd, Columbus, OH 43219",390438005934,https://ecep.fcbdd.org/home/fcbdd-ece-locations/ecefc/contact-us/,1,True,Validity is confirmed according to current tests.
G. Tyree Learning School,"1077 Lexington Ave, Columbus, OH 43201",390438005942,http://www.columbuschildcare.com/cgi-bin/directories/directory.cgi?view_listing=7245,1,False,School String not found in website.
Conneaut High School,"381 Mill St, Conneaut, OH 44030",390438100747,https://www.cacsk12.org/o/chs,2,True,Validity is confirmed according to current tests.
Conneaut Middle School,"230 Gateway Avenue, Conneaut, OH 44030",390438100750,https://www.cacsk12.org/,1,True,Validity is confirmed according to current tests.
Gateway Elementary School,"229 Gateway Av, Conneaut, OH 44030",390438105273,https://www.cacsk12.org/o/ges,1,True,Validity is confirmed according to current tests.
Lakeshore Primary Elementary School,"755 Chestnut St, Conneaut, OH 44030",390438105274,https://www.cacsk12.org/o/lps,1,False,School String not found in website.
Coshocton High School,"1205 Cambridge Rd, Coshocton, OH 43812",390438200754,https://coshoctonopportunityschool.com/,3,False,School String not found in website.
Coshocton Elementary,"1203 Cambridge Rd, Coshocton, OH 43812",390438204152,https://www.realtor.com/realestateandhomes-detail/1203-Cambridge-Rd_Coshocton_OH_43812_M38034-62071,2,False,School String not found in website.
Bolich Middle School,"2630 13th St, Cuyahoga Falls, OH 44223",390438300761,https://www.cfalls.org/2/Profile,1,True,Validity is confirmed according to current tests.
Cuyahoga Falls High School,"2300 4th St, Cuyahoga Falls, OH 44221",390438300762,http://www.cfalls.org/1/Content/312,1,True,Validity is confirmed according to current tests.
Elizabeth Price Elementary School,"2610 Delmore St, Cuyahoga Falls, OH 44221",390438300763,https://www.cfalls.org/8/home,1,True,Validity is confirmed according to current tests.
Gordon Dewitt Elementary School,"425 Falls Ave, Cuyahoga Falls, OH 44221",390438300764,https://www.cfalls.org/11/home,1,False,School String not found in website.
Lincoln Elementary School,"3131 Bailey Rd, Cuyahoga Falls, OH 44221",390438300766,https://www.cfalls.org/6/home,1,True,Validity is confirmed according to current tests.
Preston Elementary School,"800 Tallmadge Rd, Cuyahoga Falls, OH 44221",390438300768,https://www.cfalls.summit.k12.oh.us/7/Home,6,False,Query Ranking > 5
Richardson Elementary School,"2226 23rd St, Cuyahoga Falls, OH 44223",390438300769,https://www.cfalls.org/9/home,1,True,Validity is confirmed according to current tests.
Roberts Middle School,"3333 Charles St, Cuyahoga Falls, OH 44221",390438300770,https://www.cfalls.summit.k12.oh.us/3/Home,1,True,Validity is confirmed according to current tests.
Silver Lake Elementary School,"2970 Overlook Rd, Silver Lake, OH 44224",390438300773,https://www.cfalls.summit.k12.oh.us/10/home,1,True,Validity is confirmed according to current tests.
Belle Haven Prek-6 School,"4401 Free Pike, Dayton, OH 45416",390438400776,https://www.dps.k12.oh.us/schools/belle-haven-elementary/,1,False,School String not found in website.
Belmont High School,"2615 Wayne Ave, Dayton, OH 45420",390438400778,https://www.dps.k12.oh.us/schools/belmont-high-school/,2,True,Validity is confirmed according to current tests.
Louise Troy Prek-6 School,"1630 Miami Chapel Rd, Dayton, OH 45408",390438400780,https://www.dps.k12.oh.us/schools/louise-troy-elementary/,1,False,School String not found in website.
Thurgood Marshall High School,"4447 Hoover Ave, Dayton, OH 45417",390438400782,https://www.dps.k12.oh.us/schools/thurgood-marshall-high-school/,1,True,Validity is confirmed according to current tests.
Dunbar Early College High School,"1400 Albritton Dr, Dayton, OH 45408",390438400785,https://www.dps.k12.oh.us/schools/dunbar-early-college-high-school/,1,True,Validity is confirmed according to current tests.
Eastmont Park  Prek-6 School,"1480 Edendale Rd, Dayton, OH 45432",390438400786,https://www.dps.k12.oh.us/schools/eastmont-elementary/,2,False,School String not found in website.
Edison Prek-6 School,"228 N Broadway St, Dayton, OH 45402",390438400787,https://www.dps.k12.oh.us/schools/edison-elementary/,1,False,School String not found in website.
Fairview Prek-6 School,"2314 Elsmere Ave, Dayton, OH 45406",390438400789,https://www.dps.k12.oh.us/schools/fairview-elementary/,1,False,School String not found in website.
River'S Edge Montessori Prek-6 School,"108 Linwood St, Dayton, OH 45405",390438400791,https://www.dps.k12.oh.us/schools/rivers-edge-montessori-school/,1,False,School String not found in website.
Westwood Prek-6 School,"2805 Oakridge Dr, Dayton, OH 45417",390438400800,https://www.dps.k12.oh.us/schools/westwood-elementary/,3,False,School String not found in website.
Meadowdale Prek-6 School,"3871 Yellowstone Ave, Dayton, OH 45416",390438400812,https://childcarecenter.us/provider_detail/meadowdale_prek_6_school_dayton_oh,2,True,Validity is confirmed according to current tests.
Meadowdale High School,"3873 Whitestone Ct, Dayton, OH 45416",390438400813,https://www.dps.k12.oh.us/schools/meadowdale-high-school/,1,True,Validity is confirmed according to current tests.
Wright Brothers Middle School,"1361 Huffman Ave, Dayton, OH 45403",390438400815,https://www.dps.k12.oh.us/schools/wright-brothers-middle-school/,1,True,Validity is confirmed according to current tests.
David H. Ponitz Career Technology  Center,"741 Washington St, Dayton, OH 45402",390438400823,https://www.dps.k12.oh.us/schools/david-h-ponitz-career-technology-center/,1,False,School String not found in website.
Stivers School For The Arts,"1313 E 5th St, Dayton, OH 45402",390438400824,https://www.dps.k12.oh.us/schools/stivers-school-for-the-arts/,1,True,Validity is confirmed according to current tests.
Valerie Prek-6 School,"4020 Bradwood Dr, Dayton, OH 45405",390438400825,https://www.hisawyer.com/listings/schools/113345-valerie-prek-6-school,1,True,Validity is confirmed according to current tests.
Edwin Joel Brown Middle School,"31 Willowwood Drive, Dayton, OH 45405",390438400826,https://www.dps.k12.oh.us/schools/edwin-joel-brown-middle-school/,1,True,Validity is confirmed according to current tests.
Kiser Prek-6 School,"1401 Leo St, Dayton, OH 45404",390438400828,https://www.dps.k12.oh.us/schools/kiser-elementary/,1,False,School String not found in website.
Wogaman Middle School,"920 McArthur Ave, Dayton, OH 45408",390438400832,https://www.dps.k12.oh.us/schools/wogaman-middle-school/,1,True,Validity is confirmed according to current tests.
World Of Wonder Prek-6 School,"4411 Oakridge Dr, Dayton, OH 45417",390438402915,https://childcarecenter.us/provider_detail/world_of_wonder_prek_6_school_dayton_oh,5,True,Validity is confirmed according to current tests.
Innovative Learning Center,"245 Salem Ave, Dayton, OH 45406",390438404294,http://usaschooldirectory.com/ohio/innovative-learning-center/,5,True,Validity is confirmed according to current tests.
Horace Mann Prek-6 School,"715 Krebs Ave, Dayton, OH 45419",390438404297,https://www.dps.k12.oh.us/schools/horace-mann-elementary/,1,False,School String not found in website.
Kemp Prek-6 School,"1923 Gondert Ave, Dayton, OH 45403",390438404300,https://www.dps.k12.oh.us/schools/kemp-elementary/,1,False,School String not found in website.
Charity Adams Earley Girls Academy,"440 Shoup Mill Rd, Dayton, OH 45415",390438405101,https://www.dps.k12.oh.us/schools/charity-adams-earley-girls-academy/,8,False,Query Ranking > 5
Dayton Boys Preparatory Academy,"1923 W 3rd St, Dayton, OH 45417",390438405323,http://www.schoolmap.org/School/Dayton-Boys-Preparatory-Academy/,11,False,Query Ranking > 5
Cleveland Prek-6 School,"1102 Pursell Ave, Dayton, OH 45420",390438405350,https://www.dps.k12.oh.us/schools/cleveland-elementary/,1,False,School String not found in website.
Ruskin Prek-6 School,"407 Ambrose Ct, Dayton, OH 45410",390438405480,https://www.dps.k12.oh.us/schools/ruskin-elementary/,1,False,School String not found in website.
Rosa Parks Early Learning Center,"3705 Lori Sue Ave, Dayton, OH 45406",390438405825,https://www.dps.k12.oh.us/schools/rosa-parks-early-learning-center/,1,True,Validity is confirmed according to current tests.
Amity Elementary School,"4320 E Galbraith Rd, Cincinnati, OH 45236",390438500833,https://www.deerparkcityschools.org/2/home,1,False,School String not found in website.
Deer Park  Jr/Sr High School,"8351 Plainfield Rd, Cincinnati, OH 45236",390438500834,https://www.deerparkcityschools.org/1/home,1,False,School String not found in website.
Holmes Elementary School,"8688 Donna Ln, Cincinnati, OH 45236",390438500835,https://elementary-schools.cmac.ws/holmes-elementary-deer-park/139540/,8,False,Query Ranking > 5
Defiance Middle School,"629 Arabella St, Defiance, OH 43512",390438600840,https://www.defiancecityschools.org/,1,True,Validity is confirmed according to current tests.
Defiance High School,"1755 Palmer Dr, Defiance, OH 43512",390438600841,https://www.defiancecityschools.org/highschool_home.aspx,1,True,Validity is confirmed according to current tests.
Defiance Elementary School,"400 Carter Rd, Defiance, OH 43512",390438605516,https://www.defiancecityschools.org/elementary_home.aspx,1,True,Validity is confirmed according to current tests.
Robert F Schultz Elementary School,"499 Applegate Ln, Delaware, OH 43015",390438700724,https://www.dcs.k12.oh.us/site/Default.aspx?PageID=2856,1,False,School String not found in website.
David Smith Elementary School,"355 N Liberty St, Delaware, OH 43015",390438700844,https://www.dcs.k12.oh.us/site/Default.aspx?PageID=2909,1,True,Validity is confirmed according to current tests.
Ervin Carlisle Elementary School,"746 St Rt 37 W, Delaware, OH 43015",390438700845,https://www.dcs.k12.oh.us/site/Default.aspx?PageID=2727,1,False,School String not found in website.
James Conger Elementary School,"10 Channing St, Delaware, OH 43015",390438700847,https://www.dcs.k12.oh.us/page/2770,1,False,School String not found in website.
Laura Woodward Elementary School,"200 S Washington St, Delaware, OH 43015",390438700848,https://www.dcs.k12.oh.us/page/2987,1,True,Validity is confirmed according to current tests.
Rutherford B Hayes High School,"289 Euclid Ave, Delaware, OH 43015",390438700850,https://www.dcs.k12.oh.us/hayeshs,1,False,School String not found in website.
John C Dempsey Middle School,"599 Pennsylvania Ave, Delaware, OH 43015",390438704530,https://www.dcs.k12.oh.us/Domain/232,1,False,School String not found in website.
Liberty Community Center,"207 London Rd, Delaware, OH 43015",390438705922,https://delawarelcc.org/,1,True,Validity is confirmed according to current tests.
Franklin Elementary School,"310 E 4th St, Delphos, OH 45833",390438800851,https://www.delphoscityschools.org/3/Profile,1,False,School String not found in website.
Jefferson High School,"901 Wildcat Ln, Delphos, OH 45833",390438800852,https://www.delphoscityschools.org/1/Staff,1,True,Validity is confirmed according to current tests.
Jefferson Middle School,"227 N Jefferson St, Delphos, OH 45833",390438800853,https://www.delphoscityschools.org/2/Profile,1,True,Validity is confirmed according to current tests.
Landeck Elementary School,"14750 Landeck Rd, Delphos, OH 45833",390438800854,http://www.schoolmap.org/School/Landeck-Elementary-School/,12,False,Query Ranking > 5
Dover High School,"520 N Walnut St, Dover, OH 44622",390438900855,https://dataexplorer.agile-ed.com/m/Lookup/OH/669539-Dover-High-School,2,False,School String not found in website.
Dover Avenue Elementary School,"125 W 13th St, Dover, OH 44622",390438900856,https://www.dovertornadoes.com/doveravenueelementary_home.aspx,1,False,School String not found in website.
Dover Middle School,"2131 N Wooster Ave, Dover, OH 44622",390438900857,https://www.dovertornadoes.com/middleschool_home.aspx,1,True,Validity is confirmed according to current tests.
East Elementary School,"325 Betscher Ave, Dover, OH 44622",390438900858,https://www.dovertornadoes.com/eastelementary_home.aspx,1,True,Validity is confirmed according to current tests.
South Elementary School,"280 E Shafer Ave, Dover, OH 44622",390438900860,https://www.dovertornadoes.com/southelementary_home.aspx,1,False,School String not found in website.
Caledonia Elementary School,"914 Caledonia Ave, Cleveland Heights, OH 44112",390439000861,https://www.east-cleveland.k12.oh.us/schools/caledonia-elementary-school/,1,True,Validity is confirmed according to current tests.
Chambers Elementary School,"14121 Shaw Ave, East Cleveland, OH 44112",390439000862,https://education.uslocalsearch.info/en/chambers-elementary-school-1-216-268-6640.html,5,True,Validity is confirmed according to current tests.
Mayfair Elementary School,"13916 Mayfair Ave, East Cleveland, OH 44112",390439000865,https://www.east-cleveland.k12.oh.us/schools/mayfair-elementary-school/,1,True,Validity is confirmed according to current tests.
Shaw High School,"15320 Euclid Ave, East Cleveland, OH 44112",390439000866,https://www.east-cleveland.k12.oh.us/schools/shaw-high-school/,1,True,Validity is confirmed according to current tests.
Superior Elementary School,"1865 Garfield Rd, East Cleveland, OH 44112",390439000867,https://education.uslocalsearch.info/en/superior-elementary-school-1-216-268-6670.html,11,False,Query Ranking > 5
Heritage Middle School,"14410 Terrace Rd, East Cleveland, OH 44112",390439000868,https://www.east-cleveland.k12.oh.us/schools/heritage-middle-school/,1,True,Validity is confirmed according to current tests.
East Liverpool High School,"100 Maine Blvd, East Liverpool, OH 43920",390439100870,https://www.elpotters.school/1/Home,1,True,Validity is confirmed according to current tests.
East Liverpool Junior High,"100 Maine Blvd, East Liverpool, OH 43920",390439100872,https://www.elpotters.school/1/Home,1,False,School String not found in website.
Lacroft Elementary School,"2460 Boring Ln, East Liverpool, OH 43920",390439100873,https://www.elpotters.school/3/home,1,True,Validity is confirmed according to current tests.
North Elementary School,"90 Maine Blvd, East Liverpool, OH 43920",390439100874,https://www.elcsd.k12.oh.us/4/home,1,True,Validity is confirmed according to current tests.
Westgate Middle School,"810 W 8th St, East Liverpool, OH 43920",390439100875,https://www.elcsd.k12.oh.us/Content/32,1,True,Validity is confirmed according to current tests.
East Palestine Elementary School,"195 W Grant St, East Palestine, OH 44413",390439200876,https://www.myepschools.org/o/epes,1,True,Validity is confirmed according to current tests.
East Palestine High School,"360 W Grant St, East Palestine, OH 44413",390439200878,https://www.myepschools.org/o/ephs,1,True,Validity is confirmed according to current tests.
East Palestine Middle School,"320 W Grant St, East Palestine, OH 44413",390439200879,https://www.myepschools.org/o/epms,1,True,Validity is confirmed according to current tests.
William Bruce Elementary School,"506-B Aukerman St, Eaton, OH 45320",390439300882,https://www.eatoncommunityschools.org/3/Home,1,True,Validity is confirmed according to current tests.
Eaton Middle School,"602 Hillcrest Dr, Eaton, OH 45320",390439300883,https://oh.milesplit.com/venues/24319-eaton-middle-school,5,True,Validity is confirmed according to current tests.
Eaton High School,"600 Hillcrest Dr, Eaton, OH 45320",390439300884,http://www.eaton.k12.oh.us/1/Profile,1,True,Validity is confirmed according to current tests.
Hollingsworth East Elementary School,"506 Aukerman St, Eaton, OH 45320",390439300885,https://www.eatoncommunityschools.org/4/Home,1,False,School String not found in website.
Crestwood Elementary School,"42331 Griswold Rd, Elyria, OH 44035",390439400888,https://www.elyriaschools.org/crestwood,1,True,Validity is confirmed according to current tests.
Eastern Heights Middle School,"528 Garford Ave, Elyria, OH 44035",390439400889,https://www.elyriaschools.org/domain/87,1,True,Validity is confirmed according to current tests.
Ely Elementary School,"312 Gulf Rd, Elyria, OH 44035",390439400892,https://www.elyriaschools.org/ely,1,True,Validity is confirmed according to current tests.
Elyria High School,"311 6th St, Elyria, OH 44035",390439400893,https://www.hisawyer.com/listings/providers/113412-elyria-high-school,7,False,Query Ranking > 5
Franklin Elementary School,"446 11th St, Elyria, OH 44035",390439400896,https://www.loraincounty.com/directory/display_5449.html,7,False,Query Ranking > 5
Mckinley Elementary School,"620 E River St, Elyria, OH 44035",390439400901,https://www.elyriaschools.org/mckinley,1,True,Validity is confirmed according to current tests.
Northwood Middle School,"700 Gulf Rd, Elyria, OH 44035",390439400902,https://www.elyriaschools.org/northwood,1,True,Validity is confirmed according to current tests.
Oakwood Elementary School,"925 Spruce St, Elyria, OH 44035",390439400903,https://www.elyriaschools.org/site/default.aspx?PageType=3&ModuleInstanceID=635&ViewID=82ad4dc1-ff8e-4c91-9428-7a2a172acda0&RenderLoc=0&FlexDataID=652&PageID=588,1,False,School String not found in website.
Prospect Elementary School,"1410 Prospect St, Elyria, OH 44035",390439400904,https://www.elyriaschools.org/prospect,6,False,Query Ranking > 5
Westwood Middle School,"42350 Adelbert St, Elyria, OH 44035",390439400907,https://www.elyriaschools.org/westwood,1,True,Validity is confirmed according to current tests.
Windsor Elementary School,"264 Windsor Dr, Elyria, OH 44035",390439400908,https://www.loraincounty.com/directory/display_5459.html,6,False,Query Ranking > 5
Elyria Early Childhood Center,"42101 Griswold Rd, Elyria, OH 44035",390439405104,https://www.elyriaschools.org/Page/69,1,False,School String not found in website.
Euclid High School,"711 E 222nd St, Euclid, OH 44123",390439500909,https://www.euclidschools.org/,1,True,Validity is confirmed according to current tests.
Euclid Central Middle School,"20701 Euclid Ave, Euclid, OH 44117",390439500910,https://www.euclidschools.org/centralmiddleschool_home.aspx,6,False,Query Ranking > 5
Chardon Hills Elementary School,"1455 E 260th St, Euclid, OH 44132",390439500914,https://www.hisawyer.com/listings/schools/113422-chardon-hills-elementary-school,4,True,Validity is confirmed according to current tests.
Arbor Elementary School,"20400 Arbor Avenue, Euclid, OH 44119",390439500915,https://www.euclidschools.org/arborelementary_home.aspx,1,True,Validity is confirmed according to current tests.
Shoreview Elementary School,"490 E 260th St, Euclid, OH 44132",390439500920,https://www.euclidschools.org/shoreviewelementary_home.aspx,3,True,Validity is confirmed according to current tests.
Bluestone Elementary School,"1455 E 260th St, Euclid, OH 44132",390439505277,https://www.euclidschools.org/bluestoneelementary_home.aspx,5,True,Validity is confirmed according to current tests.
Euclid Schools Early Learning Center,"22800 Fox Ave, Euclid, OH 44123",390439505717,https://www.euclidschools.org/earlylearningcenter_home.aspx,1,False,School String not found in website.
Baker Middle School,"200 Lincoln Dr, Fairborn, OH 45324",390439600924,https://www.fairborn.k12.oh.us/AddressSchoolTimes1.aspx,1,True,Validity is confirmed according to current tests.
Fairborn High School,"900 E Dayton Yellow Springs Rd, Fairborn, OH 45324",390439600927,https://www.fairborn.k12.oh.us/AddressSchoolTimes.aspx,1,True,Validity is confirmed according to current tests.
Fairborn Primary School,"4 W Dayton Yellow Springs Rd, Fairborn, OH 45324",390439600928,https://www.fairborn.k12.oh.us/fairbornprimaryschool_home.aspx,2,True,Validity is confirmed according to current tests.
Fairborn Intermediate School,"25 Dellwood Dr, Fairborn, OH 45324",390439600930,https://www.fairborn.k12.oh.us/fairbornintermediateschool_home.aspx,2,True,Validity is confirmed according to current tests.
Fairview High School,"4507 W 213 Street, Fairview Park, OH 44126",390439700934,https://www.fairviewparkschools.org/fairview-high-school/,1,True,Validity is confirmed according to current tests.
Gilles-Sweet Elementary School,"4320 West 220 Street, Fairview Park, OH 44126",390439700937,https://www.fairviewparkschools.org/gilles-sweet-elementary/,1,True,Validity is confirmed according to current tests.
